ID,Text,Label
103690,TROY IF I KNEW WHERE IT WAS I WOULD JUST TEXT YOU! lol... can we party like its 1984 instead? Thats when Ghostbusters came out ,1
178915,Brilliant! i miss my SLR  http://bit.ly/18zrgR,0
181101,@sexysexyaha lol awwwww how cute! I start summer school on Monday ,0
2036,too--&gt;all have a nice week  there are no news on the other side of the planet ! best regards from Austria Harald ,1
119837,"Gig tonight at King Street Blues, Alexandria. http://bit.ly/mfqve Need to redo chord charts with larger fonts  ",0
79223,Good morning/afternoon/evening/night! Time to get up and get to work.  Have a fantastic day!  ,1
87048,@nivcalderon Wanna come over for shabbat? @Chelifuld makes a killer shnitzel  Is that what you had in mind?,1
102783,@qbee27 sorry...  http://myloc.me/2mjw,1
31684,Rock and roll marathon!!! Tomorrow in san diego!! ,1
146951,"I'm going to take my contacts out, and once I have annoying plastic-frame glasses on I'll want to go to bed (to get them off my face). ",1
86991,4:20....Straight Edge ftw ,1
4101,finally home  mad tired...today was awesome&lt;33333 woo six flags + mini road trip....im aliveeee woo,1
122209,I took a quiz Ã¢â¬ÅAll about MileyÃ¢â¬? I only got 4 out of 10 right ,0
42071,"http://twitpic.com/6dejt Here's my project I did, it's for my new puppy! ",1
177396,@amandabonanza Yes! Yes! He's the one!  ),1
167590,had a good shower but starving for food. ,0
35199,Let's hope it doesn't come true! Seeing as jow I'm known to have dreams come true!!  scaryyyyyy! ,0
184401,@valwears The magazine was so fun! ,1
198133,Bed... Work in am ,0
127247,"@eddieizzard    Alma Mater is derived from the motto Alma Mater Studiorum (meaning &quot;Nourishing Mother of Studies&quot;), apparantly ",1
27085,@Athurr wonder what's up with tomorrow................... ,1
200741,"Not doing annnything, cba going out tonight baha, so I'm not gonna ",1
185693,"i have a wet foot, i jumped in a puddle that was a tad deeper than i thought it was ",0
3037,"@VivaLaAden &quot;GOD ELTON, CAN'T YOU SUCK?!&quot;  Me either, but I can try?  It sucks, like I've gotten in my mind that eating disorders are the",0
32425,How is it possible that something so little can claim such a huge piece of my heart....in such a short amount of time. ,0
123103,Listening to : Can't Be Saved (Senses Fail) I know this is the second time - it's just amazing how relevant to my life this song is ,0
150242,@timhussin good luck buddy! Not like you need it! ,1
151343,@ange1a but I dinna say nuffin..  ,0
180441,@lanniemahoney- that song sounds familiar ,1
206593,@Wossy thanks for the twitter mentions ,1
42708,@BallbagBrand it sounds good!!!  i like that we think alik! but hows England??? ive got family somwhere round near London or somthin!! tbs,1
143794,@BridgetSlater still no luck with the swimsuit? ,0
100174,"@czarthp Well imy friend has a MacBook as well n her Safari looks fun/great/updated. Tho mines nstalled, I don't c a change  ima ask her",0
8457,lol..man I friking love the wipeout! just everything john say makes me laugh..silly john you are just so silly! can't wait for wednesday ,1
10507,"yumm the cakes ready, just gotta let it cool for a bit then we can eat it ",1
150116,school is boringgg. waiting to find out if i have a final or not ,0
13361,@PrinceSammie Amen!! I love your religious tweets!! ,1
29518,@JessicaFates wish i were there  miss you i wuv you assy!  haha.. xo,0
164315,Does anyone else still play neopts? I have no neofriends (except for Dylan). I am a very lonely person ,0
142848,@badmonkeh That's always a given when it comes to anything touched by the Government (Myki is a perfect example) - but I'm just a cynic ,1
208347,@aaronsauer  I am on the eat what my wife makes me diet! ,0
109972,I'm rambling so it seems.... ,0
196087,Augh. Why must all the fun social gatherings be on the weekend when I have a shitton of things to do? ,0
201429,I'm really worried about Mum ,0
23557,summer school starts tomorrow.  hope i can still find some time for vacationing,0
124734,"@JanetKGrant If you can't get her, Janet, you can call me. ",1
149346,People unfollowed me ,0
91867,"@jonasbrothers http://twitpic.com/6q1om - joe, your hair looks great curly! i love it ",1
111034,"@dulcecandy87 wow, where are you getting this info from !! So many ppl have passed away !! ",0
171878,@carditz me 2!  cause i always fear the  police are after me again,0
208363,@arose4yu haha hey! I use Tweetdeck ,1
44330,@sacca because the cost is usually covered by the someone. safety isn't 100% covered by anyone ,1
171449,"@clocsen Thanks, I had thought of that myself. But then I have to show the photos from other Twitters first. ",1
190975,"Ok , its all good, he has just dyed his hair dark brown. So he gets to say he had two different colours of hair today .. Lucky dog ",1
50386,And the Sun is shinning.........at last ,1
45788,@djFerrari we shall have one of those nights again! Sorry for the random noises   (embarassed now),0
9492,@RachelHauck need a beta reader?  ,1
159517,is working from home and feeling much better after about 11 hours sleep! ,1
53163,"Needs a new phone please, thanks. ",1
84419,@hookbill thanx a million  i appreciate it!,1
171646,"After what I thought a few hours...I check the time, it was 4 mins away from the last time I check on it ",0
73518,@ZoeAndBruno lol yup  is that a tad weird?,1
60766,In bed after a good last saturday in ec. I'm gonna miss this place but can't wait til summer ,1
142158,Mary just brought out Red &amp; Mef!...doing &quot;Da Rockwilder&quot;....  !!!!!!!!!!!,1
204890,@gorkilicious don't thank me when we're apart baby... cuz i desperately wanna come over there and drown you in me whenever you do this... ,0
49909,@Garythetwit Hello there? Why did you unfollow me? What did i ever do to you? ,0
137451,Follow Friday me  lol,1
17220,Is exhausted from a long day and is now relaxing on her couch watching tv on a SATURDAY night BY MYSELF  lol,0
16270,"headed to borders for magazines, books and coffee...this is what passes for a intresting saturday night for a one legged gimp ",0
87762,@TwistedMacSista Actually it's songs from MMC...most were done by tony and/or JC though ,1
4341,@cjdouthitt I think we should go on and plan kings island!!!!! ,1
13661,will report back results! ,1
2627,@forcegtx2 Good Morning Larry ,1
170702,I can't believe I just slept for 2.5 hrs. Usually I am not much of a napper! Rdy for my hubby to get home from work...then Asheville! ,1
98860,When your iPod shuffles on to 'Daddy's Gone' on Father's Day and the words actually apply to you = bad times ,0
145473,Feels sooooo good to be wearing smaller jeans ,1
57678,@AngieWarren yes...I remember . I think I'm finally embracing it ,1
39873,@DAY26addict awww how come??? ,0
140258,@mikebairos we don't have tix just going to attend festivities ,1
72039,"Ok, off to Comcast to go see No Doubt / Paramore. Show's gonna be EPIC! Wish I was with @aibeengi though. ",0
50182,Oh yes! She absolutely does! ,1
173422,The Cleveland Cavaliers are not going to the finals this year to facts the lakers.   ,0
132510,@wishuponastar - thanks for the follow: what a great idea you have.  The perfect gift for someone who has everything ,1
158381,"boomdocks than knocked. no summer jam for me, boss cut me out. ",0
34460,"@ManuelViloria oh, alright then. ",1
2290,What? It's only Thursday?? Oh no!!!!!! ,0
66109,http://twitpic.com/6sjv7 - me hahaha i look a litle weaR ,1
188744,off to do some yoga  missed this. haha. be back soon!,1
46712,"@ladyfawkes LOL. Oh my gosh, totally, I haz no laptop so I will be WITHOUT SKYPE D: Will buy phone in order to keep up with my tweeps!! ",1
90988,needs help with meeting quota for work. ,0
158521,PRAYS it will stp raining soon ,0
1227,@miemoface eeeeew get coffee beforehand ,0
156676,"@nandoism Well... I just looked at the date and I can't anyway  I'll be in NC for my cousin's wedding, but Bday Bashes are the BEST",0
94191,Had a great time today with alex's family. Too bad they all have to leave tomorrow. ,0
201273,@aleshabell I wish I were in miami ,0
135885,Soooo bored at work! I want to leave ,0
35363,@scogill It's raining here ,0
116365,"WHAT WE CLOSE AT 12 TODAY? Damn, I have a meeting from 1-3. Ugh. ",0
153957,@justinsand It's the same lame design that they've had for two years... ,0
119691,lol girrl I have no idea  lol it was a nice thought while it lastedd tho @DonDivaStatus24,0
142768,"Am annoyed I have to work tmoz, when I can be at big bro with the lovley Davina!! ",0
57107,Going back for an evil afternoon!  grr..,0
47359,@erinsmommy1999 What good news did they say at the appointment???  Don't leave me hanging?????? ,0
141996,thanks to our webmiss @karinav88 ,1
118246,"- If you end having to eat your words, don't worry, they taste like chicken  ",1
2882,@HOTTVampChick you have a pic. black and red heair ,1
197360,I'm yawning in church! But.... Running on stage with the fab Ms. Ashley Guin last night was great!!!! Miss it! ,0
69606,updating everything ,1
198044,I haven't seen Hannah Montana The Movie yet :/ The tickets was sold out ! ,0
98986,@talosman thank you for the reply... Obvious newbie here and I was sure I was doing something wrong. ,1
129090,"@hopeless_hearts hey,got your text. cannae hen, family are comin over  i've got nae money to come to livi anyway  xxxx",0
155936, enjoying my last days of summer &gt;sigh&lt;,1
170313,Watching sad story on the news about 41 children killed in a fire at a day care center. ,0
144385,@joegatling That IS a good one! Too bad I'm focusing on community mgmt. Was thinking about bees - wanted hivejive - but domain name gone ,0
119597,"@johnnatn How cool! My tape with the PPVs is no where to be found.  Hopefully, they'll release more stuff on DVD.",0
12252,@RobinInSeoul I want @MrTweet but he isn't sending invites now ,0
32738,"Lunch at P.F. Chang's. Yum! Had the shrimp with lobster sauce and it was yummy! Sorry @rrrii05, can't have any!  http://tinyurl.com/ntqgq2",0
689,Jason Mraz has some voice ... I'm yours ,1
164518,sounds like a plan to me ,1
8488,@Wombat5277 Only US ,0
7214,@CallyGage you know that  i think we shall be seeing you on sunday! reunion,0
149034,"@joemcd It's some type of alchopop crap, I have nothing else. ",0
47837,@oufdu75 ca dechire Fringe  as tu matter Knight Rider 2009 ?,1
184235,My daughters party went well besides the fact that I ran out of food!! haha but other than that it was goood!!!! ,1
142243,Going to Joshuas. All we do is watch movies...  I rely on you to entertain me!,0
203725,having spaghetti again! um yummy! n my friend Omega found me here! a Nevadan ,1
88199,@Bahram81 A hero of the revolution!  Poor girl! ,0
14665,Hey everyone!  Runnin a NSFW ustream   http://tinyurl.com/cz96c4  password is ramalama,1
14145,@Yareli7 Im jealous you lucky shit  Yasmin is getting 5 teeth pulled tomorrow..sucks huh? Ill send u a pic haha,1
127433,watching high school musical 2 on disney channel. getting kind of bored ,0
136978,That was sucha late tweet. Haha Is the parade worth it? OMG i'm too short anyway lol but boyfriend's off ,1
70141,Ch. 48 of Wide Awake now available...YES!!!  Guess I'm not sleeping tonight.  ,1
154629,@daphneblake no but i wants too  i like the reese's pieces ones which are similar. but no pretty colours!,0
103118,Aww I think Jonathon might go home tomorrow ,0
31592,really wants tijuana flats and no one will go with me ,0
75937,@SandiMon it's at the NGV's slice of Fed Square. Best of both worlds ;-). Sounds like fun!  Have a good night!,1
203838,@SayraOatcakes Outstanding. Twitpickage is of course required ,1
14907,Today is the last day of school. ,1
68233,no money on my mother's credit card = no WoW ,0
62478,@tfss They don't? ,1
184702,@itslaurakim I am feasting on a venti iced nonfat green tea latte. it always makes me heppy!!!! hi. Im' studying ,0
180355,@Sydeney spoiled t day indeed..ruined #confedcup 4 me ,0
179014,"typing my latest here in TWITTER. life is good, but it sucks big time. ",0
163960,I need a hug really badly ,0
155759,@gorjuss Happy Anniversary to you and Mr G ,1
152308,@thebraysmommy Good Night K! ,1
15425,So the movies are a bust cause I can't fix this damn hair. I guess I will be chilling indoors today.  We'll hit the movies tomorrow.,0
121603,"Loved Next to Normal! My friends have good taste, plus watching Aaron Tveit aka Tripp sing around a stage for 2+ hours doesn't hurt. ",1
115197,@AURphynest I know right. ,0
107575,"@tommcfly so Tom you already have a team in Twilight? Edward or Jacob? please tell Edward, vampires always do it better ",1
192174,apparently we have new neighbors upstairs that are making noise. ,0
202036,Happy Birthday Courtney! We are sitting in parking lot waiting till we really have to go in ,0
143415,@jonasbrothers http://twitpic.com/3ol72 - good job guys!!! im really impressed with the album name! smart boys  i love u all! xoxo,1
140942,"A sad day today.  My niece's grocery went bankrupt, today is the last day. I hope she will get a job.",0
177881,"@deburca  I'm going off piste today, making strawberry panna cotta. Reverse raindance: Eat summery things to encourage summer.",1
122975,chillin en metro despues.. some drinks ,1
135234,@maltazep i miss those kinder easter eggs! i can never find them here ,0
188969,"@JacobBlack1 lol, aww what happened!?? ",0
187209,@danish_girl wish i was there with you girl..have fun tonight ,1
70748,@driedpinkroses  owwwwww. I can't life up my arrrrrms. ,0
17757,haircut? or not?? Hmmm.. maybe next week. ,1
84069,Feeling sluggish after some 10 hrs in bed; need to catch up on work emails and hate being under the weather ,0
144560,@princesshattie you have to wait like everyone else. ,1
203173,I miss my little sister. ,0
11237,@omghaley cool  and what r u up to now?,1
131528,@Tiffizhere I agree with your &quot;arguing with stupid people&quot; tweet.  Some people just don't get it.  ,0
13208,"@Ahmadmz3 Grrrrrrr...   If I take it in and they can't find the problem and give me a new one, think I'll score the 3GS?! lol",0
56565,Chocolate craving fail - mixed up a batch brownies...but not enough eggs.  #fail,0
78856,is not going to have pizza for dinner while everyone else does ,0
154303,@SaraDfromCali So far everybody look good !  1 more momma goat to kid this month!  Hope she has them this week!!  ,1
110975,My internet hates me.  - http://tweet.sg,0
167879,I don't want to think about it because it only makes me feel bad.  I want to get over it real quick to avoid the pain of not being who I w,0
171193,Just realized that the mini mode is gone from the #Pandora site. What gives? I liked the mini mode ,0
90128,yeshhh  yayayayay k ill see you tomorrow @koast08,1
138227,I'm a 3 week old twitter-er. And still having just 19 followers. ,0
155711,Jason left a while ago and I've been alone in the house since... very bored... very hungry and missing Jason  What a rubbishy day D:,0
123497,@ayerad i know i wasnt at school today.. Sorry  ll give it to ya tomorro. i pormise,1
150356,Trying to be &quot;good&quot; and finish my salad first... on to ze main course.  ,1
138772,Aches and pains from Gardening ,0
91952,Just totally convinced Jacob that I am sitting down while gina &quot;walks around&quot; because we are doing relay races ,1
53552,"just watched the season finale of pushing daisies, I might have to read the comics to know how it ended ",0
148410,@aufsaibelle where are you?? it's fucking cold where i am tooooo ,0
32256,I wish I were in Dallas right now ,0
100427,Amusement Park hangover.  Work 12 to 9,0
177709,Drinking xtra cold beer! .. In my way to work ,1
175154,theres only 1 way 2 say those 3 words that are 4 you ,1
205338,In society and culture.. How fun  LOL,1
163865,@b0ncam That's not right! I hate AB for one on Gallo. Can't post link but search: TL_464719. Poor Bouchie ,0
62913,"@snarkattack  The freezer-worthy @amoir has already given it her scholarly attention, but I suppose another set of eyes could hurt not.",1
8261,my birthday is coming up wow 26... don't feel like bothering people and having one thought ,0
57061,Got a C in ASL ,1
12958,"watching the hills, and wondering what im doing tonight! no plans until 3am so i shall go out until then!  xxxo..",1
82692,listening to bloodclat big mavado tunes...but no concert for me...no cash ,0
76674,"It's finally getting warm here in Minnesota!!! YAY! but i still miss Vancouver Island, Canada! ",0
81688,showered and smelling pretty .. getting ready for girlyy night yay ,1
200994,im sick. my throat hurts  im drinking tea all the time,0
38036,@a10tionadiq iiM gLAd 2 HeAr THaT... ii MiiSs y0U... ,1
100302,got some tiesto on... in a candle filled room.......  a very warm atmosphere ,1
178253,@KelCebold I meant the run will hurt me  not a fan as you may remember. I did get in 2 miles today + 50 yard dash at the end. Woot,1
67191,misses to watch gossip girl. ,0
69293,@IndieNorth Thanks so much for the #FollowFriday shout out ,1
181987,Wht r some good places to eat some breakfast/lunch otherwise known as brunch? Im hungry &amp; heading out for a bite to eat. come on u guys!! ,1
115231,"Well, it was more of a nervous laugh....damn, i keep screwing up tonight, huh?  @JGDemas",0
211716,Its a beautiful morning ,1
134200,Why is it i only get colds in the summer?! Soo unfair ,0
56645,Can not wait to be home... Only a few hours to go ,1
16774,thinks: ceiling lights + ceiling fan = bad = flickering shadows = headache ,0
18289,got done with the mothers day cookout.. everyone is leaving   we all had fun though!,1
23636,sure is ,1
25924,My hair stylist canceled b/c she's sick but I REALLY need a cut. Do I cheat on her? It's not like she hacked up my hair. She's just sick ,0
110261,@tommcfly @dougiemcfly @mcflymusic I miss that videos on you tube with Busted and Son Of dork ,0
102869,"@Reflexao Ooommmggg...! The AC movie has Apollo in it, my favorite AC character! Kevin stole him from my town in the DS game ",0
157886,@jrob9583 You don't have to stop bothering me. &amp; I liked it. A lot. ,1
191643,My face has been kind clear ever since too ,1
29037,No more plurk...just twitter and facebook remains ,1
205638,Da jia hao / hello all from a grey drizzly London this morning - NEED a cuppa T now!! ,1
120426,No more Lauren  Watching The MTV Movie Awards !,0
138744,Wow I can't stand Morons. Still workin on gettin the drop off w Adriel straightened out tonight. Yuck I wanted to go shopping 1st. ,0
105454,Listening to Westlife and grooving in my bed because my back really hurts!  Sodding wooden floor and wii machine!,0
25698,"@chainercygnus  No, armon got torched in the pvp fight, but he took out a 32 mill cruiser before he did ",1
25569,malling.hmm i think i'll cut my hair shorter. off to salon later.  good afternoon.,1
41826,"@zandradee I am guessing rather well!  The bitter/bile index for the IC has dropped at least 50% since I left, blame Ian for the rest ",1
68099,@XGraceStAcKX lol no. some peoples moods are being depressive. ,0
111425,@MsJennNicole  nothing much im stuck n the valley as of now ,0
21267,@winosandfoodies my parents grew up without a lot of money but they rubbed  tomatoes over their bread &amp; dipped it in olive oil ,1
159408,What a beadiful day  na-night,1
120282,@seattlegeekly YESSS! Let's do it!!! Leaving in about 20 mins. I'll be in the passholder's line - my pass has my name on it. ,1
164543,there was alot of hot guys at save mart today  and my aunt was there too. MTV awards tonight AND i still have to study for history! dang,1
76856,They're so amazing and they so deserved it ,1
165415,is doing a spa ,0
79722,Ice cream stop on way home ,1
108615,@meandmybigmouth tempted to ask you to put it on the bathroom scales - will settle for page count ,1
69943,Why am I not recieving any updates from @ddlovato ? ,0
179305,@crredwards Dim Sum? Yum! Send me some. ,1
209947,@justin_kailey because i'm tnulb! ,1
47555,@rhiannarenagade @amberbanana my hair smelled like fucking piss when i showered last night. ,0
95714,Is gonna bother aklil (my favorite ethiopian ,1
84119,awww. i feel like i have a slight fever.  maybe coz we walked in the &quot;ambon&quot;??. after we went from the mall to buy requirements.,0
94024,"Amazing Day!  Sunshine, Water fights &amp; Best friends, AWESOME! Sitting inside for a bit now tho coz im frazzled  goni hurt later on haha",0
62537,@jessmauer no navy blue  http://twitpic.com/4gyvy See your gmail for full version ;),1
187399,"@LushLtd why can't i buy the new night in for toes? i see it, it's within my grasp, but it's just not bringing it to my shopping cart ",0
159099,Driven bak to Wales in a couple of hours  ,0
44354,"@Tiffanyco22 EXACTLY WHY IM HERE CONTEMPLATIN, N THESES BITCHES IS HERE NAGGIN 2 GO!!! ",0
14938,"okay, Chatzy didn't work ",0
74266,Marvelous. High speed broadband on the train up north ,1
108684,"@onefiftysevenpm goddamnit, why can't my rotten apple hoodie be thin? it's too hot to wear it     ",0
62715,It's the end of the world as we know it... and I feel fine! ,1
204185,I think that my ATI Radeon HD 4870 512MB has left the building.....  strange patterns on the screen........saaaad!!!,0
58145,@sas73 Sas! Serendipity on on BBC3 right now - i love him in that ,1
195881,@BittenbyBooks  Night! Hope you get some sleep. You have to be exhausted! lol. Sweet dreams! ,1
78602,@SpoiledRotten85 I know right  One Movie I can watch over and over!!!,1
8315,"Still hugged up wit my hello kitty, I don't wanna let gooo but I need to get up ",0
68512,@EverydayJourney I am lost. Please help me find a good home. ,0
57825,@paulagd Thaaanks Paulaa! I loooove yaa girl ,1
94499,@Tarale wow that sucks ,0
124255,They're taking the Porsche away  Sorrow of sorrows.,0
42328,@ebassman I'm not there uuuh  Have Fun Tonight!!!!!!!!,0
82116,"bored as buggery but I am now Zac Rockafella! yes I love my murder mystery, I'm half writing in my drama lesson, good times! ",1
10714,going to read twilight at the pooooooool ,1
187250,"Work,work,work ",0
56081,"@tommcfly c'mon, we know who you are and we know how perfect your concert is ",1
101203,@partywithgmack no 3G network over here  headed outside now.,0
117934,Went shopping for nothing -_- THERE IS NEVER MY SIZE FOR JEANS !!!  is everybody size 3 or what ?? -_- pff,0
9049,"had a awesome weekend with alisha, but shes left me now ",0
50937,Urgh! There's no alternative to taking my car - all I wanted was to have a car-free weekend. I love London Transport ,0
101004,Now I'll have to have two sets of practice. one for the full band &amp; one for partial.     ,0
50013,"@ivorsg For me, there is!! haha...It's very common for me..walk dog, do yoga, read news, check email then e mind off to work mode liao. ",1
170595,"10% battery remaining on iTouch.. No music... No twitter., no faceboook ",0
74383,"Should be going to bed now  It's way too late, the suns about to come up :O",0
137983,It was FUNN! good day! ,1
122350,"my dogs having like a midlife crisis and wont leave my side, so she just sat on myy bathroom floor while i showered. poor babbyyy ",0
198742,@mbburns That's great news ,1
61877,must. work. on. 309L. ,0
77366,raped by @volcommloverrr3 ,1
197053,was going to post to blog &amp; upload new premade designs but appears hosting is down  hmmm guess I will change t.. http://bit.ly/xDIkB,0
158079,"@dannygokey hey! twitter messed up the folow request.. I unblocked so it wont mess up this time. haha so, follow me! hehe ",1
19534,@BayouBengal56 Wait...please no more Erin Andrews either. ,1
148906,"if you know me and want to help me out, tell @mattownsyoface to talk to me cause i miss him. ",1
129896,what to do on this gloomy friday?? ugly day pretty girl. hehee ,1
136072,I'm off to San Diego for the weekend with TCB! ,1
38084,"#asot400 Can they also say what it means &quot;working on it?&quot; ? I'm Swiss, I like details  ...",1
58596,"@delfar &quot;Comics: The Podcast&quot;, there you go. ",1
151044,@tonyrobbins First tweet exactly 140 characters...I smell a rat ,1
29211,@mummbles01 hello!! welcome to the madness ,1
91103,wants to be back in paddington ,0
183439,@AngelIbarra And to you as well  Thank you loads for yesterday. You all kicked ass  I hope Nick showed you the picature xoxo,1
106828,@SongzYuuup are you still planning on performing at hot jam in hartford? cause i swear ill refund my ticket if you arent ,1
128191,"@Fearnecotton loving the music!, sat at home revising for science GCSE's ",0
206355,yay today's a minimum day!!! 2morrow i'm going to help out with the woodside stuff ,1
86390,Our 5 month old son started crawling today  w00t #fb,1
125175,@MsNeecie hope that it doesn't completely ruin your mood..stay smiling ,1
87079,"feeling 20th century fever, if u know what i mean ",1
87880,Austinphotoexpo has some great talks today. Some things moving to don't know stage from the don't know you don't know stage. ,1
177164,"back from the lake! good news and bad news: the hot mess didn't show up, but the party is now over ",0
104709,Reading Troy Marshall's book! I'm not letting pride take away my prayer life! ,1
294,@EluvsMCFLY your dp is so beautiful ,1
65230,We actually managed to get all 6 people down to Christopher Cross and I didn't even ask!  Sorry Misty. ,0
24339,I have to say that I loved Brokeback Mountain.,1
17506,@RiskyBusinessMB wish u guys were gonna be in vegas next weekend ,0
181489,"tonight was really good with -caitlin,alex,jenna,flo,jasmin,rach,ryan,jack,marcus,craig,matt,david,stephen,ali,ross,dec,adam,cammy&amp; amy's ",1
104550,is excited for the season finale of The Hills tonight! but *can* wait though... since it will be LC's last show. ,0
89263,aah..sun is shining! ,1
99177,@Jacket_Slut I'm leaving at half 10  but I have to get ready and things ,1
103547, too much to do,0
194257,@brianmcnugget do it! ,1
117860,"Guess it's official the now ex gf brought over my stuff from her apt  sad. she brought me subway with cookies, that was really nice of her",0
36621,"@enstyled well, in this case it worked pretty smooth for me, so I'm happy ",1
209196,"RIP for GM, as GM goes, so goes America ",0
6946,@pau_pow um..you're in my ipod playin dj...Leavin' was the first song to come on.. fml..   xx,0
104754,It's our night in san diego.. ,0
102004,is enjoying a cherry coke with @gorillaglo and enjoying blink182  we need @heatherholley!!,1
73554,@welshrob87 yeah he was unlucky at Monaco too ,0
128438,Okay. So this is incredibly creepy. You really don't wanna know. Haha. ,1
8983,@Piewacket1 Yay! It's happening a few days before my birthday so i'm mega excited  xxx,1
47349,"Morning, up and about! Going away for a christening soon, feel better today, still a bit sick though!  cya later ",1
114246,@djvinceadams dagnabbit I'm here and you aint even spinnin! Makes me sad ,0
186026,Good morning! Headed to Gillette Stadium for #ims09 prep ,1
180596,@thecapillary i noticed that you were on the same hallway....shitty   No worries about the BBQ....I'm hoping there will be more to come!!!,0
192100,Hi @PaintsNature: Found you through @MrTweet. i am indeed a pigment of your imagination  ,1
40970,@benxo have u tried ext3grep ? good for undelete in linux ,1
39596,@Covergirl1985 lol...glad you liked my attire.  i wanted to dress like a 20 something! lol did i succeed? prob not..maybe a 90's 20 y/o!,1
173231, : The Last Gadget http://tinyurl.com/pd4wyp #Geek_And_Poke,1
131851,@DazzleMeThis Nawww. Im glad i can make you smile. Like this &gt;&gt;    hehehehehe. Do you have a bf? He'd be a lucky guy i reckon!,1
195782,@wplinks thanks for the rt ,1
182464,"@AlohaArleen  it took me SEVERAL times to opt out.... but even THEN it said, if it DOESNT opt u out... contact  them ",1
111711,nothing.... ,0
200100,So i finally caved and joined twitter cause i was bored last night... we'll see how long this lasts lol ,1
111183,"@CandaceCabrera im finally you love, i hope you rememebr me ",1
59639,"No fishing   this weekend..bummer!  Rain, rain go away @ least on weekend.   Thank you iFire for letting me use xFire on my Mac.",0
137957,"even ones i've already seen.  i better try to sleep, i guess. i'm not too tired though. and i feel like i should mention... TWILIGHT! &lt;3&lt;3",1
91685,IÃÂ´ve got butterflies in my stomach... ,0
80804,"Long and fruitful Sunday... full of worship and the Word, a missions meeting, an elders meeting, and youth group. God is good! ",1
159792,wat the eff? my ipods randomly started working again  - wat the eff? my ipods randomly started working aga... http://bit.ly/sk14j,1
179241," demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ...",0
92890,watching a video that kaylee made for shannon. so sad ,0
141020,waiting for the Panthers to kick arse over the Dragons!!! ,1
101685,"Eating Haribo, and watching raw ",1
62293,Checking out Sussex campsite availability. Not looking good so far ,0
57440,Hmmm work ,0
173654,Just finished washing her pink marukan hasmter cage. Gotta give away my hammies asap before the boys reach here or they'll be bullied ,0
149183,is at school :| xx still happy that Dv won BGT  xxxx,1
31310,my legs are so sore i can barely walk... looks like i will have to suffer wearing flats today ,0
9286,My throat is sooooreee ,0
114525,Listening to La Roux Songs ,1
193295,just got surprised with a brand new laptop and cant wait to play on it! ,1
115640,just got home from two gigs. what a great night  yeeeeeep! now I have to get some sleep... good night everyone!,1
191599,I wish I was still asleep ,0
15881,"@Hazelia I can do it for a day. Of course, the fans of the festival website will miss the coverage... ",1
38405,"got the chills, sore throat, and a headache. please don't let me wake up sick tomorrow. ",0
10274,"I am so tired. First school, then work then church for dance rehearsal. I am so tired and ready to get in the bed. Same routine 2morrow ",0
43292,Logging off... If my ipod decides it wants to get wifi connection.. i will tweet from there. ,1
45683,@wyattslove hey Kate it's Chad  Wyatt's boyfriend!,1
2190,@khairulnz I know it sucks. but i'm just way too bored! ,1
49199,@DavidArchie gosh! I can't wait to see you here live in Manila... see you soon! update us if you are already going here. ,1
189173,Omg its crazy how many people do drugs!!! People don't do drugs! Drugs suck &amp; hurt the people @ you! ,0
90902,nice weather  whose out today?,1
125716,Is starting my closing shift.  This sucks ,0
72719,"@natalieeeg actually, i did! i dont think they sell the gum or dunkaroos anymore  and as for the leak... i'm still working on it ;)",0
193561,@donniewahlberg I am very sad that I missed you AGAIN! We waited around til 330 but no DDub.  Hopefully next time! Awesome show as always!,0
172468,just finished dexter season 2. Love this friggin show. Season 3 in netflix queue but doesn't look like the dvds are out yet ,0
203416,wonders when will this heavy rain gonna stop?!  http://plurk.com/p/12e5og,0
42733,@TeresaKahle Thank you for the welcome!   We're on Whitcomb between Mountain and LaPorte.,1
183258,"@willwade bah, @holidaybot is RUBBISH! About once a month I think it's reprocessing all it's old replies again. Can't remember why ",0
7406,Off to join our company's first Sportsfest ever tomorrow. I joined table tennis. I hope I win. ,1
174633,"@TheRotArm Well, apart from being woefully lonely and not social, it's mostly just sucked in general. ",0
153933,@GilbertThera What? LOL. So many jokes thrown today I don't know which one ure referring to ,1
207916,"Looks like i will be drowned in work for the whole day! to add to its misery, I have a bad cold and fever too! ",0
38512,@Alsinda awesome! My pic is from the wedding ,1
143358,"@ddlovato if @ddlovato wishing me a happy bday.it would be the best present ive ever had, and it means a lot to me , i'll be super happy ",1
49532,"@jeanandyj Clearly my jealousy is showing thru =/ I'm tired of the beaches here, I wanna be in NC too *tear* ",0
997,@miguimike that fails ,0
203679,these freaking whitening strips make my teeth soooo sensitive  but my teeth are amazingly white :O,0
197248,"@hstuart3 LOL!  Churches get picky at the worst possible moments, don't they?  ",1
182887,"@johannajoie i haven't seen it yet, that's just on previews, it comes out here on the 19th ",1
167665,working 9 -5 on a day like this is not cool ,0
61990,i need to backup my phone again soon...currently using toucan portable to backup my flash drive to my mobile hdd  gogo portableapps.com!,1
32572,@BrandyVirtual Omg!!! Hey!!! ,1
43281,I have a sunburn. That really hurt ,0
210887,@karmensandiego as a good habit or for a living?  LOL i think i've been reading your tweets long enough to answer that for myself ,1
170400,@MichelleEwing I'm in arlington ,0
